uttr_id,happy,angry,sad,neutral,worried,surprise,video_id,start,end,text
sample_00005945,0,0,0,1,0,0,sample_00005945,0,7.36,"Qin Fei feels that as long as he can continue to participate in the competition, it's fine. But, but I think this is too damaging to his image in the eyes of the audience."
sample_00005946,0,1,0,0,0,0,sample_00005946,0,1.92,Three days.
sample_00005947,0,0,0,1,0,0,sample_00005947,0,3.12,What's the difference between three whole years and abandoning me?
sample_00005948,0,1,0,0,0,0,sample_00005948,0,3.92,"Which girl wouldn't want such a knight in shining armor by her side, who is fearless and selfless?"
sample_00005950,0,0,0,0,1,0,sample_00005950,0,3.36,"Mr. Chen, having a boss like you is really good, thank you."
sample_00005951,0,0,1,0,0,0,sample_00005951,0,1.92,Don't always say such things to me.
sample_00005952,1,0,0,0,0,0,sample_00005952,0,3.28,"The child is in my belly, do I need your consent to deal with him?"
sample_00005953,1,0,0,0,0,0,sample_00005953,0,1.12,"Yes, a very long time."
sample_00005955,0,0,1,0,0,0,sample_00005955,0,7.6,Enjoy the beauty of every age. You can't be fifty and still want to enjoy the beauty of being thirty or twenty.
sample_00005958,0,0,0,0,0,1,sample_00005958,0,3.72,"I have to take this step sooner or later. If I don't do it well, I won't feel at ease."
sample_00005961,0,0,0,1,0,0,sample_00005961,0,7.36,Is he dead?
sample_00005962,1,0,0,0,0,0,sample_00005962,0,4,You really look like a teacher.
sample_00005964,0,0,0,1,0,0,sample_00005964,0,2.33,Silly child
sample_00005966,0,0,0,1,0,0,sample_00005966,0,2.76,"You stand on a moral high ground, so when you see her, you..."
sample_00005968,0,0,0,1,0,0,sample_00005968,0,4.89,"About you, the famous painter, Gao Jian, aren't you going to invite someone for a coffee?"
sample_00005971,0,1,0,0,0,0,sample_00005971,0,2.72,I am pondering whether it is a peach or not.
sample_00005972,0,0,0,1,0,0,sample_00005972,0,2.12,"What do you mean by ""the last""? Stop talking nonsense."
sample_00005974,0,1,0,0,0,0,sample_00005974,0,1.6,I really don't understand why my grandmother did that.
sample_00005975,0,0,0,0,1,0,sample_00005975,0,8.28,"She knows something happened to us, she usually doesn't call, what does it mean to call now? Isn't she just wanting to see us make a fool of ourselves?"
sample_00005976,0,0,1,0,0,0,sample_00005976,0,1.4,"No, then what's up?"
sample_00005977,0,1,0,0,0,0,sample_00005977,0,4.6,"Your eldest brother also doesn't understand me, the pain in my heart, I don't know what happened."
sample_00005979,1,0,0,0,0,0,sample_00005979,0,2.88,Owns a company and also serves as a business consultant for several groups.
sample_00005981,0,1,0,0,0,0,sample_00005981,0,6.32,"Can I be happy? Our Nannan has such a mother-in-law, in the future, she will have a hard time."
sample_00005982,1,0,0,0,0,0,sample_00005982,0,1.96,"Cao Xiaoqiang, open your little eyes and see, who is this? This is your own mother."
sample_00005984,0,1,0,0,0,0,sample_00005984,0,4.32,"What are you sleeping for? It's broad daylight, and you're about to fall asleep again. How can you sleep so soundly?"
sample_00005985,0,0,0,1,0,0,sample_00005985,0,1.24,"Auntie, you can call me Little Sun."
sample_00005987,0,0,0,0,1,0,sample_00005987,0,3.72,Don't you think I'm quite odd and a bit out of place?
sample_00005988,0,0,1,0,0,0,sample_00005988,0,2.76,"My dad sent me a lot of sausages and cured meat, which are our family's ancestral tradition."
sample_00005989,0,0,0,1,0,0,sample_00005989,0,2.52,I didn't dare to tell her about the current situation.
sample_00005990,0,0,0,0,1,0,sample_00005990,0,2.08,"You don't have to go as far as selling your car, where's your mom? Your sister?"
sample_00005991,0,0,0,1,0,0,sample_00005991,0,3.08,"Sitting on that special seat, it was actually me sitting alone on the special seat years ago."
sample_00005995,0,0,0,1,0,0,sample_00005995,0,2.24,"Whoever takes the initiative, will be controlled."
sample_00005996,0,1,0,0,0,0,sample_00005996,0,7.12,"Regarding the matter of the Femina advertising executive, as the head of the HR department, you should be aware that there should be a certain procedure for staff promotions, right?"
sample_00005997,1,0,0,0,0,0,sample_00005997,0,3.44,How am I causing trouble? I'm just fanning the flames.
sample_00005998,0,0,0,1,0,0,sample_00005998,0,6.44,"Last night I had a dream, I dreamt of a little boy."
sample_00006000,0,0,1,0,0,0,sample_00006000,0,1.2,Hahaha!
sample_00006001,0,0,0,0,0,1,sample_00006001,0,6.32,"You're nitpicking at an egg, wow, you've been complimented once, and your Chinese level is improving rapidly."
sample_00006002,0,0,1,0,0,0,sample_00006002,0,3.68,"Then during the promotion event, did you all follow Zhongqiu?"
sample_00006003,0,1,0,0,0,0,sample_00006003,0,7.2,"I just feel, we three used to be so good, how did it turn out like this?"
sample_00006004,0,0,1,0,0,0,sample_00006004,0,2.32,"Don't worry about me, I'm just buying a little bit, just a little bit."
sample_00006005,1,0,0,0,0,0,sample_00006005,0,2.93,The master's words are always so full of wisdom.
sample_00006009,0,0,0,0,1,0,sample_00006009,0,18.4,"Honey, did you bring back the new lingerie I ordered for tonight? I really want it! I just want your female secretary to see that you bring me beautiful lingerie every week! It will drive her crazy! Then I won't play tennis anymore in the future."
sample_00006010,0,1,0,0,0,0,sample_00006010,0,2.33,"You think I'm joking with you, but I'm here to collect a debt."
sample_00006011,1,0,0,0,0,0,sample_00006011,0,2.12,"I don't want to be a good doctor, I just want to help them."
sample_00006013,1,0,0,0,0,0,sample_00006013,0,9.92,"Tomorrow, why so urgent? No problem, no problem, no problem, I will definitely be on time tomorrow. Okay, goodbye."
sample_00006015,0,0,0,1,0,0,sample_00006015,0,2.44,Who am I to him? I am his own son.
sample_00006016,0,0,0,1,0,0,sample_00006016,0,7,"But at the same time, it also raises another issue, which is that we may lack objective and rational judgment during the treatment process."
sample_00006017,1,0,0,0,0,0,sample_00006017,0,3.64,"I'm afraid that others will be embarrassed by my gratitude, I want to find someone to accompany me, but Andy refuses to go with me."
sample_00006021,0,1,0,0,0,0,sample_00006021,0,2.72,I just think that you are more attractive than Qu Xiaoxiao.
sample_00006022,0,0,1,0,0,0,sample_00006022,0,1.92,When I really live to this age and sit here chatting with you.
sample_00006023,0,0,0,0,1,0,sample_00006023,0,1.44,
sample_00006025,0,0,1,0,0,0,sample_00006025,0,7.56,"So, Peach, let me give you an idea. You go to the street right now"
sample_00006027,1,0,0,0,0,0,sample_00006027,0,1.28,
sample_00006030,0,0,0,1,0,0,sample_00006030,0,1.92,"Wang Xiaoshuai, don't fool me, what are you really up to?"
sample_00006031,0,0,1,0,0,0,sample_00006031,0,1.96,"The acquisition plan I mentioned, it's in Milan."
sample_00006032,1,0,0,0,0,0,sample_00006032,0,4.16,"Alas, you are also doing it for Ji Zi's good, but Ji Zi doesn't understand."
sample_00006034,0,0,1,0,0,0,sample_00006034,0,3.24,"Little Earthworm hasn't answered your call for a week, huh? Alright, Guan Guan, don't worry, I'll try to give her a call."
sample_00006035,0,0,1,0,0,0,sample_00006035,0,1.52,"By the way, dodge the sighs of the little earthworms."
sample_00006037,0,1,0,0,0,0,sample_00006037,0,4.61,"Yuan Hao, congratulations! I will definitely cooperate with you to make the company better and reassure Mr. An."
sample_00006040,0,0,0,1,0,0,sample_00006040,0,6.56,"I have nothing left, I have nothing left, do you know, Lu Yuan."
sample_00006041,0,0,0,0,0,1,sample_00006041,0,2.32,I want to find a job that makes me happy.
sample_00006042,1,0,0,0,0,0,sample_00006042,0,3.28,"Go have fun, I told you so long ago, didn't I?"
sample_00006044,0,0,0,0,1,0,sample_00006044,0,2.46,"It's better to be early, I have already made an appointment with Dr. Hao."
sample_00006045,1,0,0,0,0,0,sample_00006045,0,2.32,Didn't you say you were sleeping at home when I left?
sample_00006046,0,0,0,1,0,0,sample_00006046,0,5.52,"However, as a long-standing employee of the company, I feel that everyone's thoughts boil down to two points."
sample_00006047,0,1,0,0,0,0,sample_00006047,0,2.08,Why should he be allowed to take the child away? You should have contacted me!
sample_00006049,0,0,0,1,0,0,sample_00006049,0,6.16,"Brother Si Jin, it's the first time you've thanked me, and I'm a bit unaccustomed to it."
sample_00006050,0,0,1,0,0,0,sample_00006050,0,4.04,"Only the two of us know about this, so you must keep it a secret for me."
sample_00006051,1,0,0,0,0,0,sample_00006051,0,1.04,Don't talk nonsense.
sample_00006054,0,1,0,0,0,0,sample_00006054,0,1.5,Hello.
sample_00006055,0,1,0,0,0,0,sample_00006055,0,2.36,"Before dying, he mumbled that sentence unclearly."
sample_00006057,1,0,0,0,0,0,sample_00006057,0,3.12,We have broken up with that bad man.
sample_00006060,0,1,0,0,0,0,sample_00006060,0,4.08,"I paid for my own first-class cabin, do you have the money for yours?"
sample_00006061,0,0,0,1,0,0,sample_00006061,0,6.72,"Qixing, let me tell you again, she and us are not on the same path."
sample_00006065,1,0,0,0,0,0,sample_00006065,0,1.28,"Leave it with me, who knows it might get lost one day."
sample_00006067,0,0,0,0,0,1,sample_00006067,0,3.92,"I appreciate your help with this favor, but there is something I want to say beforehand."
sample_00006069,0,0,0,1,0,0,sample_00006069,0,1.36,Is it with that peach?
sample_00006070,0,0,0,1,0,0,sample_00006070,0,4.28,"You mustn't say that, I also have my faults, there are things I should have said to you first."
sample_00006071,1,0,0,0,0,0,sample_00006071,0,7.92,"How about this, from now on you follow me, I'll tell you what to do."
sample_00006073,0,1,0,0,0,0,sample_00006073,0,1.48,"Mr. Yuan certainly didn't disappoint you, he's about to become the general manager as he promised."
sample_00006075,0,0,1,0,0,0,sample_00006075,0,3.28,I have absolutely no such thoughts about you.
sample_00006079,0,0,0,1,0,0,sample_00006079,0,5.36,"Well, I won't talk to you anymore. I have to hurry up and choose clothes. Thank you, dear!"
sample_00006080,0,0,1,0,0,0,sample_00006080,0,2.08,Ah? So sudden.
sample_00006081,0,0,0,0,0,1,sample_00006081,0,4.4,"I asked the wrong question, shouldn't I have asked?"
sample_00006083,0,1,0,0,0,0,sample_00006083,0,1.88,He is also under a lot of psychological pressure inside.
sample_00006085,0,1,0,0,0,0,sample_00006085,0,5.32,Either it's giving love. Do you acknowledge it in this regard.
sample_00006086,0,0,1,0,0,0,sample_00006086,0,1.04,You become a wealthy wife。
sample_00006089,1,0,0,0,0,0,sample_00006089,0,4.64,"My dad has already had his blood drawn, has he done the cardiac enzyme test? If not, let's wait for the results of the cardiac enzyme test to come out."
sample_00006090,0,0,0,1,0,0,sample_00006090,0,4.84,I can't remember if I've told you before.
sample_00006091,0,0,0,1,0,0,sample_00006091,0,4,"My mom is absolutely right, you are extremely selfish."
sample_00006092,0,0,0,0,1,0,sample_00006092,0,2.92,Do you admit that I am your father?
sample_00006096,1,0,0,0,0,0,sample_00006096,0,2.36,"Oh my god, it's you."
sample_00006100,0,0,0,1,0,0,sample_00006100,0,4.04,Novak has a wife.
sample_00006101,0,1,0,0,0,0,sample_00006101,0,3.45,"When facing an investigation, it is the duty of our citizens to cooperate with the investigation."
sample_00006102,1,0,0,0,0,0,sample_00006102,0,3.92,I don't even know where my future lies. All I can hope for is to pass the Certified Public Accountant exam soon.
sample_00006103,0,0,0,1,0,0,sample_00006103,0,7.56,"Your grandmother is ill now, you need to be careful. If it's not too much trouble, put a tag on her chest with her home address and such."
sample_00006104,0,0,0,0,0,1,sample_00006104,0,12.75,"The child is so pitiful, with one hand, he can hold a book but not a pen, and if he holds a pen, he can't hold a book."
sample_00006105,0,1,0,0,0,0,sample_00006105,0,5.56,"Stand tall and be particularly tough, full of anticipation."
sample_00006108,0,0,0,1,0,0,sample_00006108,0,2.46,
sample_00006112,0,0,0,0,1,0,sample_00006112,0,6.88,"Don't worry, I will definitely wear formal attire, just afraid it might make me look old. Thanks, you really live up to the name of Boss Bao, you're so supportive!"
sample_00006114,1,0,0,0,0,0,sample_00006114,0,12.36,"Mom, I understand everything you've said, but I just can't let it go in my heart."
sample_00006115,1,0,0,0,0,0,sample_00006115,0,2.72,He was sent to the northwest. But he's coming back soon.
sample_00006116,0,1,0,0,0,0,sample_00006116,0,2.56,"I will wine and dine you, I will treat you, I will take care of you, and I also want to marry you."
sample_00006117,0,0,0,0,1,0,sample_00006117,0,5.52,"We are from the same school, I am his junior female schoolmate, so he takes special care of me."
sample_00006118,1,0,0,0,0,0,sample_00006118,0,3.16,This can retain old employees and attract new ones.
sample_00006119,1,0,0,0,0,0,sample_00006119,0,5.08,"Making a banner might help, it's possible, but it seems like this family is even having trouble affording meals."
sample_00006121,1,0,0,0,0,0,sample_00006121,0,0.68,I'm not going.
sample_00006123,0,0,1,0,0,0,sample_00006123,0,9.36,"Sigh, so, we have to make this birthday party more successful for her."
sample_00006125,0,0,1,0,0,0,sample_00006125,0,2.08,You let yourself become a person who can't even distinguish right from wrong.
sample_00006127,0,0,0,0,1,0,sample_00006127,0,7.37,"When his mother told me these things, I was really touched, but later I felt a little anxious, wondering if I had done something wrong."
sample_00006128,1,0,0,0,0,0,sample_00006128,0,1.24,
sample_00006129,0,0,0,1,0,0,sample_00006129,0,3.2,"You are so heartless, do you know what day it is today?"
sample_00006130,0,0,0,1,0,0,sample_00006130,0,2.17,The main reason your ex-boyfriend didn't like you is because you had plastic surgery.
sample_00006133,1,0,0,0,0,0,sample_00006133,0,1.84,Of yesterday
sample_00006134,1,0,0,0,0,0,sample_00006134,0,1.88,"I have never won before, that person is my wife."
sample_00006135,0,0,1,0,0,0,sample_00006135,0,6.68,"Stop talking nonsense to me. If I stop being the dean's wife, then I will be looked down upon."
sample_00006138,0,0,0,0,1,0,sample_00006138,0,2.08,"Alright, then I will treat you to an expensive meal."
sample_00006139,0,1,0,0,0,0,sample_00006139,0,1.68,What don't you want? What are you doing?
