uttr_id,video_id,start,end,text,valence,arousal,dominance
sample_00000827,sample_00000827,0,6.76,My mother is ill with heart disease and needs surgery. I really can't make it over there. Can I please take a leave of absence?,0.0,0.0,0.0
sample_00005380,sample_00005380,0,4.0,"They were watching me closely before, but they let their guard down that night.",-0.756,0.66,0.208
sample_00005790,sample_00005790,0,3.08,"Under the circumstances where these two factors are not perfect, I definitely cannot do these well.",0.568,0.71,0.078
sample_00002655,sample_00002655,0,5.21,"Even if it's half a year, or half a month, we are still husband and wife.",0.0,0.0,0.0
sample_00005647,sample_00005647,0,2.8,Why can't I write? What can't be written? Isn't it just about being truthful and factual?,1.0,0.47,0.544
sample_00003598,sample_00003598,0,19.92,"Ah Yu, I've been saying I want to come see you, saying I'll see you when I have time.",1.0,0.47,0.544
sample_00006121,sample_00006121,0,0.68,I'm not going.,1.0,0.47,0.544
sample_00003851,sample_00003851,0,2.04,You want me to become a housewife and quickly have a child at home.,-0.812,0.648,-0.21
sample_00004570,sample_00004570,0,6.52,"If you don't want to be a doctor, you shouldn't complain about life being unsatisfactory. You might as well drop out!",-0.756,0.66,0.208
sample_00003668,sample_00003668,0,6.46,I hate people who usurp others' identities and steal fame! Go die.,0.0,0.0,0.0
sample_00000857,sample_00000857,0,3.42,"At that time, DNA couldn't be done just anywhere.",1.0,0.47,0.544
sample_00004067,sample_00004067,0,8.24,"Yes, you are now under Wang Bo's management, and I can't preach to you anymore. Hey? I noticed that you have become more and more active lately, haven't you? How steady you used to be!",-0.756,0.66,0.208
sample_00005887,sample_00005887,0,1.92,Yo! Everything is finished eating.,0.0,0.0,0.0
sample_00000817,sample_00000817,0,2.88,"What's wrong, sweetheart? Miss me?",0.568,0.71,0.078
samplenew_00009074,samplenew_00009074,0,4.08,"Rather than admiring others, strive to become such a person yourself.",1.0,0.47,0.544
sample_00000946,sample_00000946,0,3.76,"There's nothing much, I'm just asking if we are still going to America or not?",0.0,0.0,0.0
sample_00001772,sample_00001772,0,4.93,"Those distributors, each of whom has cooperated with us for decades, can we really sue them?",-0.756,0.66,0.208
sample_00000488,sample_00000488,0,6.59,"I don't know where he went? It has nothing to do with me, I don't know anything.",0.0,0.0,0.0
sample_00005577,sample_00005577,0,4.76,How much effort we've put into this. You two can't let all our efforts be in vain.,0.0,0.0,0.0
sample_00005910,sample_00005910,0,7.08,"After all is said and done, it's still my fault. Yuan Hao, how have you changed so much in these ten years?",0.0,0.0,0.0
sample_00001035,sample_00001035,0,3.76,War is cruel.,0.0,0.0,0.0
sample_00001581,sample_00001581,0,3.96,"Actually, my sports car is also borrowed, so I'm also living off others.",1.0,0.47,0.544
sample_00004038,sample_00004038,0,9.52,"It's too terrifying, too terrifying, I really regret it.",-0.756,0.66,0.208
sample_00003747,sample_00003747,0,4.6,"Even if you break up and grumble about each other, grumble about some things, those things are not important.",1.0,0.47,0.544
sample_00004829,sample_00004829,0,9.17,"You didn't look for it before, people think you have high standards, you choose, now it seems that it's not about standards, it's about your brain, you are narrow-minded.",1.0,0.47,0.544
sample_00000887,sample_00000887,0,13.4,,-0.756,0.66,0.208
sample_00002220,sample_00002220,0,2.92,"You go after him. Why are you sitting here, competing with yourself?",0.0,0.0,0.0
sample_00000626,sample_00000626,0,3.44,Don't you want to buy something from us? Haven't you noticed that everything here is 50% off?,-0.812,0.648,-0.21
sample_00000778,sample_00000778,0,2.61,"That's more like it, I have already requested funds from the head office.",0.0,0.0,0.0
sample_00005104,sample_00005104,0,3.01,"I spend money to treat someone to a meal, and I still have to talk until I'm blue in the face, begging for their favor.",1.0,0.47,0.544
sample_00006391,sample_00006391,0,8.08,"Tianyu, Tianyu, you, you, you say it again, you say, you say that Su.",0.568,0.71,0.078
sample_00002738,sample_00002738,0,9.24,"How come Shen Qingchuan can play tricks, but I can't? Why am I so obedient?",-0.756,0.66,0.208
sample_00001072,sample_00001072,0,0.96,Okay then.,0.0,0.0,0.0
sample_00004645,sample_00004645,0,8.13,"This has always bothered me, even though I don't know what Liu Dong is thinking.",1.0,0.47,0.544
sample_00005896,sample_00005896,0,5.0,"After work, I made plans to have dinner with Wei Wei. Of course, if you don't mind, we can also go as a group of four.",1.0,0.47,0.544
sample_00005788,sample_00005788,0,2.88,"Zou's team, Zou's team, Xu Fei and Pan Yang have already arrived at the trading location.",0.0,0.0,0.0
sample_00004306,sample_00004306,0,4.2,"Excited, thrilled, and a little bit scared.",-0.756,0.66,0.208
sample_00001693,sample_00001693,0,6.88,,0.0,0.0,0.0
sample_00002676,sample_00002676,0,2.72,"Yearning for a heavenly life, the so-called life.",-0.756,0.66,0.208
sample_00000204,sample_00000204,0,7.29,"Although you have helped them solve their immediate problem, Aunt Fan will have to figure out how to cover the subsequent medical expenses on her own. If she can borrow money, I can try to find a doctor to help.",-0.756,0.66,0.208
sample_00005083,sample_00005083,0,2.96,How did it become so blurry? Can't you tell I'm a woman?,-0.55,-0.334,-0.702
sample_00003021,sample_00003021,0,3.32,"You've turned my life upside down since you came, what else do you want?",0.0,0.0,0.0
sample_00005314,sample_00005314,0,7.96,"You know me, I never save money. I spend whatever I have. Even if I'm poor as a church mouse, I still have to carry a Hermes bag.",1.0,0.47,0.544
sample_00006450,sample_00006450,0,1.84,"Mom, does it look good?",1.0,0.47,0.544
sample_00004685,sample_00004685,0,6.84,"Let me tell you, I'm unemployed again, I've been deceived by a man again, guess who I saw today at that sales office?",-0.756,0.66,0.208
sample_00001879,sample_00001879,0,10.08,"In a woman's lifetime, there must be a place to settle down. If Jiang Haokun can wait for you for ten years, his persistence makes him worthy of you.",1.0,0.47,0.544
sample_00002183,sample_00002183,0,2.64,"Hey, the cooking time is just right.",-0.756,0.66,0.208
sample_00005275,sample_00005275,0,2.04,Thank you,-0.756,0.66,0.208
sample_00001374,sample_00001374,0,4.4,"You must keep this a secret for me, I suspect I didn't get lost on my own.",0.0,0.0,0.0
sample_00004244,sample_00004244,0,1.48,"I'm telling you, Brother Li, you just don't understand this.",-0.55,-0.334,-0.702
sample_00002006,sample_00002006,0,1.92,"But can you tell me now, where is my sister?",0.0,0.0,0.0
sample_00005126,sample_00005126,0,3.92,"Reminding you, your sister is here on this side of the Pacific, watching over you.",0.568,0.71,0.078
sample_00003932,sample_00003932,0,3.44,What's not so good? I think everything looks pretty good.,1.0,0.47,0.544
sample_00005396,sample_00005396,0,1.8,"I have been using you, you fool.",1.0,0.47,0.544
sample_00000409,sample_00000409,0,3.32,Hospital? What happened to you? Do you need my help now?,0.0,0.0,0.0
sample_00003326,sample_00003326,0,12.17,"I feel like I'm a prisoner right now, I have no freedom at all, I have absolutely no freedom.",0.0,0.0,0.0
sample_00004796,sample_00004796,0,1.44,Don't touch me.,1.0,0.47,0.544
sample_00002221,sample_00002221,0,4.68,"Grandpa is not as bad as you say, he is not doing well now, don't you think this is all caused by your selfishness?",0.0,0.0,0.0
sample_00003587,sample_00003587,0,1.84,What are you feeling inside?,-0.756,0.66,0.208
sample_00004227,sample_00004227,0,4.08,"He only recognizes money, what else does he recognize? One word, vulgar, two words, too vulgar, three words, extremely vulgar.",0.0,0.0,0.0
sample_00005151,sample_00005151,0,2.56,"Who let you have the ability, you are one bad thing outweighs three good things.",-0.756,0.66,0.208
sample_00004386,sample_00004386,0,2.92,What are you talking about? Get out! Get out!,-0.812,0.648,-0.21
sample_00002247,sample_00002247,0,2.16,Oh! It's Old Ma.,1.0,0.47,0.544
sample_00003803,sample_00003803,0,6.64,"The chef, you see, needs to have creativity and imagination, just like doing art. Without madness, there's no survival.",0.0,0.0,0.0
sample_00004863,sample_00004863,0,8.48,"Tomorrow, I will take your father and your uncle with me, and we will leave immediately. From then on, you live your life, and I live mine. Can I consider that I don't have a son like you?",-0.812,0.648,-0.21
sample_00006731,sample_00006731,0,12.32,"What am I saying? Am I saying that your parents are heartless? But what can they do? Faced with a child with congenital defects, even doctors are powerless, what can they do?",-0.756,0.66,0.208
sample_00004134,sample_00004134,0,3.4,"One day, I'll give you a pile of cow dung, then you'll say 'I love you' to it a thousand times, and then you'll eat it.",0.0,0.0,0.0
sample_00005225,sample_00005225,0,1.54,There is no problem logically.,1.0,0.47,0.544
samplenew_00006647,samplenew_00006647,0,4.3,"Turns out, I am just a person who talks and drinks.",-0.756,0.66,0.208
sample_00000950,sample_00000950,0,3.12,Then you only have two choices.,1.0,0.47,0.544
sample_00006138,sample_00006138,0,2.08,"Alright, then I will treat you to an expensive meal.",-0.812,0.648,-0.21
samplenew_00012814,samplenew_00012814,0,4.16,"I don't even know what's in this lake, this Bi Lin Lake,",0.568,0.71,0.078
sample_00005625,sample_00005625,0,2.68,"What do you mean I don't want a straw? I'm talking to you, the bald old comrade.",0.568,0.71,0.078
sample_00002634,sample_00002634,0,3.16,"Moreover, whether it's about work or personality, choosing a wife like this is a once and for all solution.",-0.55,-0.334,-0.702
sample_00000443,sample_00000443,0,2.56,"Bastard, you are scum.",0.0,0.0,0.0
sample_00005582,sample_00005582,0,5.01,"So beautiful, they won't believe it, and they are worried that I will be deceived.",1.0,0.47,0.544
sample_00000697,sample_00000697,0,6.8,"Alright, I'm heading back now. You guys wait for me to arrive before starting the bidding.",0.0,0.0,0.0
sample_00005082,sample_00005082,0,1.12,You always help me.,-0.812,0.648,-0.21
sample_00000297,sample_00000297,0,2.36,"Wait, I'll make you leave sooner or later.",0.0,0.0,0.0
sample_00002580,sample_00002580,0,3.56,Grandfather.,-0.756,0.66,0.208
samplenew_00014043,samplenew_00014043,0,4.32,"There is quite a bit of information above, you can go up and take a look. Myself: Alright, alright.",0.0,0.0,0.0
sample_00000657,sample_00000657,0,1.44,"President Han, here we go again!",0.0,0.0,0.0
sample_00000676,sample_00000676,0,2.42,"Turn right when you go out and you will find the restroom, where you can wash your face.",0.568,0.71,0.078
sample_00001894,sample_00001894,0,2.12,"This is my fate, I don't blame you.",-0.756,0.66,0.208
sample_00001000,sample_00001000,0,6.0,"The family members are relatively rational, they did not completely close the door, nor did they unilaterally seek the media.",-0.756,0.66,0.208
sample_00005835,sample_00005835,0,5.48,"I now feel that my mother must be very uncomfortable, just talking about my divorce.",-0.55,-0.334,-0.702
sample_00001549,sample_00001549,0,1.96,,0.0,0.0,0.0
sample_00004376,sample_00004376,0,2.88,"We can monitor his physical condition at any time, and we can also respond at any time.",0.0,0.0,0.0
samplenew_00021087,samplenew_00021087,0,7.72,"But today, it's our big day.",-0.756,0.66,0.208
sample_00004751,sample_00004751,0,1.36,The passport is always on me.,1.0,0.47,0.544
sample_00006380,sample_00006380,0,3.2,"Yuan Hao from your family has dumped our Shan Shan, they have broken up.",1.0,0.47,0.544
sample_00006898,sample_00006898,0,5.04,"It is honing me, so, you really should consider me as your leader.",-0.756,0.66,0.208
sample_00005016,sample_00005016,0,1.65,"So it's best if you're with her for no other reason, otherwise.",0.568,0.71,0.078
sample_00006400,sample_00006400,0,1.76,"First, plug this hole. Do you think it's possible?",0.0,0.0,0.0
sample_00005911,sample_00005911,0,6.12,"It's already half past ten in the morning. According to the regulations, I am doing the renovation within the allowed time. May I ask, where did I go wrong?",-0.812,0.648,-0.21
sample_00005881,sample_00005881,0,1.12,You're just looking at me like this.,0.0,0.0,0.0
sample_00002603,sample_00002603,0,5.88,"This matter, it's true, Teacher Cheng, I really didn't expect that you even greeted Director Zeng to help me reserve an emergency room.",-0.756,0.66,0.208
sample_00004638,sample_00004638,0,6.16,"I'm wearing your clothes, then you hug me, I hug you back, doesn't that warm up our feelings?",-0.756,0.66,0.208
sample_00005479,sample_00005479,0,1.36,"Everything is turned off, can't find him.",0.0,0.0,0.0
sample_00004108,sample_00004108,0,9.56,"Jiahe, I'm sorry for everything I've done in my life.",-0.812,0.648,-0.21
sample_00004733,sample_00004733,0,4.6,"Okay, when we come next week.",-0.756,0.66,0.208
sample_00002850,sample_00002850,0,2.68,"On the contrary, I can slowly speak now.",-0.756,0.66,0.208
samplenew_00005100,samplenew_00005100,0,7.68,"Now is not the time to think about this matter, I should hurry up and find a way to get back, otherwise things will continue like this.",1.0,0.47,0.544
sample_00003870,sample_00003870,0,3.6,"I'm saying why is the progress so slow, is someone causing trouble?",-0.756,0.66,0.208
sample_00002326,sample_00002326,0,2.5,My father has passed away in a car accident.,-0.812,0.648,-0.21
sample_00006054,sample_00006054,0,1.5,Hello.,-0.756,0.66,0.208
sample_00000998,sample_00000998,0,1.92,Why do you say I'm doing so miserably?,-0.55,-0.334,-0.702
sample_00000695,sample_00000695,0,2.52,"Should I call you Zhuang Yan, or should I call you Li Wei?",-0.756,0.66,0.208
sample_00002136,sample_00002136,0,2.88,"Moreover, he is chauffeured to and from school, with a servant accompanying him.",0.0,0.0,0.0
sample_00000934,sample_00000934,0,4.0,"He went out on his own secretly, causing us to be left in the lurch.",-0.756,0.66,0.208
sample_00000784,sample_00000784,0,3.4,One is to verify the information you previously submitted.,1.0,0.47,0.544
sample_00002680,sample_00002680,0,1.16,"You guys hang out together every day,",-0.55,-0.334,-0.702
sample_00003677,sample_00003677,0,2.72,How can we enhance security measures? Should we assign a security guard to each doctor?,0.0,0.0,0.0
sample_00003320,sample_00003320,0,2.58,I've learned this skill before. I deliberately forgot it.,1.0,0.47,0.544
